tanggal,kecamatan,produk,kategori_produk,jenis_pelanggan,channel_penjualan,jumlah_terjual,harga_satuan,total_penjualan,suhu_udara_celsius,musim,hari_libur,promo_aktif,stok_awal,stok_sisa,jarak_pengiriman_km,biaya_distribusi,metode_pembayaran,rating_pelanggan
2025-08-12,Mojosongo,Susu Segar,Susu Cair,Toko Modern,Offline,62,11911.0,738482.0,26.1,Kemarau,Tidak,Tidak,137,74,7,5981,Tunai,4.8
2025-08-12,Mojosongo,Yogurt,Olahan,Restoran/Kafe,Offline,62,9300.0,576600.0,26.1,Kemarau,Tidak,Ya,125,60,10,4675,Tunai,4.1
2025-08-13,Mojosongo,Keju Mozzarella,Olahan,Toko Modern,Offline,13,28113.0,365469.0,30.6,Kemarau,Tidak,Tidak,71,55,10,6096,QRIS,4.1
2025-08-13,Mojosongo,Keju Mozzarella,Olahan,Pasar Tradisional,Offline,31,26040.0,807240.0,30.6,Kemarau,Tidak,Ya,98,67,9,5536,QRIS,4.0
2025-08-13,Boyolali Kota,Yogurt,Olahan,Warung,Offline,37,9300.0,344100.0,30.6,Kemarau,Tidak,Ya,111,74,4,4110,Tunai,3.9
2025-08-14,Cepogo,Susu UHT,Susu Cair,Toko Modern,Offline,49,8644.0,423556.0,28.9,Kemarau,Tidak,Tidak,92,40,19,9617,Tunai,4.4
2025-08-14,Mojosongo,Permen Susu,Snack,Pasar Tradisional,Online,29,4732.0,137228.0,28.9,Kemarau,Tidak,Tidak,96,67,8,3308,Tunai,4.4
2025-08-14,Ampel,Keju Mozzarella,Olahan,Toko Modern,Offline,24,29360.0,704640.0,28.9,Kemarau,Tidak,Tidak,61,37,14,7294,Tunai,4.2
2025-08-14,Ampel,Es Krim,Snack,Restoran/Kafe,Offline,79,6802.0,537358.0,28.9,Kemarau,Tidak,Tidak,133,52,12,5823,QRIS,5.0
2025-08-15,Cepogo,Susu Segar,Susu Cair,Warung,Offline,79,11971.0,945709.0,28.0,Kemarau,Tidak,Tidak,103,21,18,9230,Transfer,3.4
2025-08-15,Mojosongo,Es Krim,Snack,Restoran/Kafe,Offline,70,6981.0,488670.0,28.0,Kemarau,Tidak,Tidak,131,58,7,4523,QRIS,4.6
2025-08-16,Boyolali Kota,Permen Susu,Snack,Restoran/Kafe,Offline,27,4650.0,125550.0,24.5,Kemarau,Ya,Ya,79,52,7,4995,Transfer,4.4
2025-08-16,Ampel,Es Krim,Snack,Restoran/Kafe,Offline,52,7011.0,364572.0,24.5,Kemarau,Ya,Tidak,113,61,12,7827,Tunai,3.6
2025-08-16,Cepogo,Susu Segar,Susu Cair,Toko Modern,Offline,66,11492.0,758472.0,24.5,Kemarau,Ya,Tidak,114,48,17,9669,QRIS,4.3
2025-08-17,Boyolali Kota,Susu Segar,Susu Cair,Pasar Tradisional,Offline,66,12182.0,804012.0,26.5,Kemarau,Ya,Tidak,112,47,5,2628,Tunai,4.7
2025-08-18,Ampel,Yogurt,Olahan,Warung,Offline,33,9992.0,329736.0,27.8,Kemarau,Tidak,Tidak,100,68,15,7861,Tunai,4.6
2025-08-18,Ampel,Susu Segar,Susu Cair,Warung,Offline,79,12255.0,968145.0,27.8,Kemarau,Tidak,Tidak,126,45,13,7455,Transfer,4.0
2025-08-19,Mojosongo,Yogurt,Olahan,Restoran/Kafe,Offline,49,9754.0,477946.0,29.2,Kemarau,Tidak,Tidak,117,67,9,4601,Tunai,4.1
2025-08-19,Musuk,Es Krim,Snack,Restoran/Kafe,Titip Jual,66,7106.0,468996.0,29.2,Kemarau,Tidak,Tidak,98,36,15,6828,Transfer,4.2
2025-08-19,Cepogo,Keju Mozzarella,Olahan,Toko Modern,Offline,28,29960.0,838880.0,29.2,Kemarau,Tidak,Tidak,54,29,17,8555,QRIS,4.0
2025-08-20,Mojosongo,Yogurt,Olahan,Toko Modern,Offline,35,9901.0,346535.0,29.0,Kemarau,Tidak,Tidak,75,39,6,3672,Tunai,5.0
2025-08-20,Selo,Yogurt,Olahan,Pasar Tradisional,Offline,38,9926.0,377188.0,29.0,Kemarau,Tidak,Tidak,63,23,21,9783,Tunai,4.3
2025-08-20,Ampel,Permen Susu,Snack,Warung,Online,40,,,29.0,Kemarau,Tidak,Ya,114,75,14,6476,Tunai,3.7
2025-08-21,Mojosongo,Es Krim,Snack,Warung,Offline,54,6996.0,377784.0,29.6,Kemarau,Tidak,Tidak,107,55,12,7039,Tunai,4.9
2025-08-21,Selo,Yogurt,Olahan,Pasar Tradisional,Offline,41,,,29.6,Kemarau,Tidak,Ya,77,34,24,11740,Tunai,4.3
2025-08-21,Mojosongo,Susu Segar,Susu Cair,Toko Modern,Offline,92,12214.0,1123688.0,29.6,Kemarau,Tidak,Tidak,130,39,10,4990,Tunai,3.9
2025-08-21,Cepogo,Susu UHT,Susu Cair,Pasar Tradisional,Offline,38,8484.0,322392.0,29.6,Kemarau,Tidak,Tidak,95,54,23,10515,Transfer,3.8
2025-08-21,Musuk,Yogurt,Olahan,Toko Modern,Offline,37,10240.0,378880.0,29.6,Kemarau,Tidak,Tidak,68,30,12,6256,Tunai,3.6
2025-08-22,Mojosongo,Es Krim,Snack,Toko Modern,Offline,62,6707.0,415834.0,27.1,Kemarau,Tidak,Tidak,136,74,7,5535,Tunai,4.5
2025-08-22,Musuk,Susu Segar,Susu Cair,Warung,Offline,77,12108.0,932316.0,27.1,Kemarau,Tidak,Tidak,109,30,17,7550,QRIS,3.9
2025-08-22,Mojosongo,Es Krim,Snack,Warung,Offline,46,7105.0,326830.0,27.1,Kemarau,Tidak,Tidak,70,28,5,5124,Transfer,4.2
2025-08-22,Boyolali Kota,Susu UHT,Susu Cair,Toko Modern,Online,59,6970.0,411230.0,27.1,Kemarau,Tidak,Ya,74,12,4,3381,QRIS,3.6
2025-08-23,Musuk,Susu UHT,Susu Cair,Toko Modern,Offline,63,6970.0,439110.0,28.9,Kemarau,Ya,Ya,92,29,17,8985,Tunai,5.0
2025-08-23,Ampel,Yogurt,Olahan,Warung,Offline,39,9704.0,378456.0,28.9,Kemarau,Ya,Tidak,83,47,14,7479,Tunai,4.7
2025-08-23,Musuk,Susu Segar,Susu Cair,Toko Modern,Offline,77,11240.0,865480.0,28.9,Kemarau,Ya,Tidak,97,25,16,7439,Tunai,4.7
2025-08-24,Cepogo,Susu UHT,Susu Cair,Warung,Online,45,8352.0,375840.0,27.9,Kemarau,Ya,Tidak,82,38,17,8278,Tunai,3.5
2025-08-24,Ampel,Es Krim,Snack,Toko Modern,Offline,65,7230.0,469950.0,27.9,Kemarau,Ya,Tidak,141,80,16,6078,Tunai,4.7
2025-08-24,Cepogo,Susu Segar,Susu Cair,Toko Modern,Offline,73,11964.0,873372.0,27.9,Kemarau,Ya,Tidak,133,63,22,11165,Transfer,3.3
2025-08-24,Cepogo,Susu UHT,Susu Cair,Pasar Tradisional,Offline,47,8656.0,406832.0,27.9,Kemarau,Ya,Tidak,108,61,17,8383,QRIS,3.5
2025-08-25,Musuk,Yogurt,Olahan,Pasar Tradisional,Offline,32,9907.0,317024.0,27.0,Kemarau,Tidak,Tidak,107,79,15,6853,Tunai,3.5
2025-08-25,Cepogo,Susu Segar,Susu Cair,Warung,Offline,70,11722.0,820540.0,27.0,Kemarau,Tidak,Tidak,100,32,13,7526,Tunai,5.0
2025-08-26,Musuk,susu uht,Susu Cair,Pasar Tradisional,Offline,38,8488.0,322544.0,28.4,Kemarau,Tidak,Tidak,89,51,15,7826,Tunai,4.4
2025-08-26,Mojosongo,Keju Mozzarella,Olahan,Pasar Tradisional,Offline,8,29724.0,237792.0,28.4,Kemarau,Tidak,Tidak,80,71,11,6270,QRIS,4.0
2025-08-26,Musuk,Susu UHT,Susu Cair,Warung,Titip Jual,48,8633.0,414384.0,28.4,Kemarau,Tidak,Tidak,122,75,17,7654,Transfer,4.1
2025-08-26,Boyolali Kota,Permen Susu,Snack,Restoran/Kafe,Online,28,5059.0,141652.0,28.4,Kemarau,Tidak,Tidak,44,21,3,2644,QRIS,4.3
2025-08-27,Cepogo,Yogurt,Olahan,Restoran/Kafe,Offline,59,9983.0,588997.0,26.1,Kemarau,Tidak,Tidak,119,62,17,8760,QRIS,4.1
2025-08-27,Ampel,Permen Susu,Snack,Toko Modern,Offline,28,4773.0,133644.0,26.1,Kemarau,Tidak,Tidak,92,65,14,6877,Tunai,4.2
2025-08-27,Musuk,Susu Segar,Susu Cair,Pasar Tradisional,Offline,47,11407.0,536129.0,26.1,Kemarau,Tidak,Tidak,113,63,19,10298,QRIS,3.5
2025-08-28,Cepogo,Susu UHT,Susu Cair,Toko Modern,Offline,50,8540.0,427000.0,31.2,Kemarau,Tidak,Tidak,107,59,16,8116,Tunai,3.8
2025-08-28,Ampel,Susu Segar,Susu Cair,Warung,Offline,80,11858.0,948640.0,31.2,Kemarau,Tidak,Tidak,142,65,14,7110,Transfer,3.8
2025-08-28,Selo,Susu UHT,Susu Cair,Restoran/Kafe,Offline,46,8477.0,389942.0,31.2,Kemarau,Tidak,Tidak,87,45,21,9644,Transfer,3.9
2025-08-29,Musuk,Susu Segar,Susu Cair,Warung,Offline,52,11883.0,617916.0,23.3,Kemarau,Tidak,Tidak,73,23,18,7922,Transfer,4.5
2025-08-30,Mojosongo,Susu UHT,Susu Cair,Restoran/Kafe,Offline,25,8344.0,208600.0,29.2,Kemarau,Ya,Tidak,86,62,5,4528,Tunai,4.0
2025-08-30,Selo,Susu Segar,Susu Cair,Warung,Offline,93,12442.0,1157106.0,29.2,Kemarau,Ya,Tidak,163,71,21,9833,Tunai,5.0
2025-08-30,Boyolali Kota,Susu Segar,Susu Cair,Warung,Offline,81,12043.0,975483.0,29.2,Kemarau,Ya,Tidak,115,34,6,4540,QRIS,3.7
2025-08-31,Cepogo,Susu UHT,Susu Cair,Toko Modern,Offline,34,8573.0,291482.0,29.5,Kemarau,Ya,Tidak,69,38,18,8656,QRIS,4.5
2025-08-31,Selo,Keju Mozzarella,Olahan,Warung,Offline,50,26040.0,1302000.0,29.5,Kemarau,Ya,Ya,91,46,21,10213,Transfer,4.4
2025-08-31,Ampel,Yogurt,Olahan,Toko Modern,Offline,49,9923.0,486227.0,29.5,Kemarau,Ya,Tidak,100,50,13,5796,Tunai,3.9
2025-08-31,Selo,Susu Segar,Susu Cair,Warung,Online,77,11666.0,898282.0,29.5,Kemarau,Ya,Tidak,100,27,24,10108,Tunai,3.4
2025-09-01,Selo,Susu Segar,Susu Cair,Warung,Titip Jual,59,11342.0,669178.0,27.1,Kemarau,Tidak,Tidak,129,67,22,10479,QRIS,4.2
2025-09-01,Musuk,Susu UHT,Susu Cair,Pasar Tradisional,Online,33,8268.0,272844.0,27.1,Kemarau,Tidak,Tidak,48,14,20,9389,Tunai,4.2
2025-09-01,Cepogo,Yogurt,Olahan,Warung,Online,66,9915.0,654390.0,27.1,Kemarau,Tidak,Tidak,121,56,13,6797,Tunai,4.3
2025-09-02,Cepogo,Es Krim,Snack,Pasar Tradisional,Titip Jual,73,6796.0,496108.0,29.6,Kemarau,Tidak,Tidak,122,53,16,9062,Tunai,4.9
2025-09-02,Musuk,Susu Segar,Susu Cair,Warung,Offline,83,11492.0,953836.0,29.6,Kemarau,Tidak,Tidak,107,23,15,8715,Tunai,3.5
2025-09-02,Ampel,Susu Segar,Susu Cair,Warung,Offline,85,11848.0,1007080.0,29.6,Kemarau,Tidak,Tidak,110,24,16,9097,Tunai,4.0
2025-09-02,Cepogo,Permen Susu,Snack,Warung,Online,35,4989.0,174615.0,29.6,Kemarau,Tidak,Tidak,79,41,18,8704,Transfer,4.6
2025-09-03,Cepogo,Yogurt,Olahan,Warung,Offline,63,10173.0,640899.0,32.4,Kemarau,Tidak,Tidak,84,23,17,7622,QRIS,4.6
2025-09-03,Mojosongo,Yogurt,Olahan,Pasar Tradisional,Offline,44,10384.0,456896.0,32.4,Kemarau,Tidak,Tidak,97,50,13,6511,Tunai,4.0
2025-09-03,Cepogo,Susu UHT,Susu Cair,Pasar Tradisional,Offline,59,7904.0,466336.0,32.4,Kemarau,Tidak,Ya,127,72,20,9817,QRIS,3.5
2025-09-04,Cepogo,Susu UHT,Susu Cair,Toko Modern,Offline,43,8261.0,355223.0,29.5,Kemarau,Tidak,Tidak,106,63,15,7296,Tunai,4.2
2025-09-05,Boyolali Kota,Keju Mozzarella,Olahan,Restoran/Kafe,Offline,24,27756.0,666144.0,30.0,Kemarau,Tidak,Tidak,43,19,4,2479,Transfer,3.9
2025-09-05,Mojosongo,Permen Susu,Snack,Warung,Offline,39,5010.0,195390.0,30.0,Kemarau,Tidak,Tidak,64,26,9,5404,Tunai,4.4
2025-09-06,Mojosongo,Susu UHT,Susu Cair,Warung,Online,35,8482.0,296870.0,30.4,Kemarau,Ya,Tidak,114,80,9,4834,Transfer,3.9
2025-09-06,Mojosongo,Susu Segar,Susu Cair,Warung,Offline,84,11300.0,949200.0,30.4,Kemarau,Ya,Tidak,128,42,7,4284,Tunai,3.4
2025-09-06,Ampel,Susu Segar,Susu Cair,Toko Modern,Offline,102,12046.0,1228692.0,30.4,Kemarau,Ya,Tidak,173,68,14,7685,QRIS,3.4
2025-09-06,Selo,Es Krim,Snack,Warung,Offline,63,6674.0,420462.0,30.4,Kemarau,Ya,Tidak,101,35,24,11839,Transfer,4.1
2025-09-06,Cepogo,Susu UHT,Susu Cair,Pasar Tradisional,Online,61,8503.0,518683.0,30.4,Kemarau,Ya,Tidak,128,72,16,7848,QRIS,4.0
2025-09-07,Boyolali Kota,Susu UHT,Susu Cair,Warung,Offline,35,8873.0,310555.0,27.3,Kemarau,Ya,Tidak,109,79,6,3781,Transfer,4.2
2025-09-07,Boyolali Kota,Permen Susu,Snack,Warung,Offline,35,4650.0,162750.0,27.3,Kemarau,Ya,Ya,106,73,4,2544,Transfer,4.9
2025-09-08,Cepogo,Keju Mozzarella,Olahan,Pasar Tradisional,Offline,26,28487.0,740662.0,29.1,Kemarau,Tidak,Tidak,56,33,21,10961,QRIS,4.0
2025-09-09,Ampel,Keju Mozzarella,Olahan,Warung,Titip Jual,23,27812.0,639676.0,29.3,Kemarau,Tidak,Tidak,94,76,10,5036,Transfer,3.3
2025-09-10,Cepogo,Susu Segar,Susu Cair,Warung,Online,71,11318.0,803578.0,27.6,Kemarau,Tidak,Tidak,134,61,21,9772,QRIS,4.3
2025-09-10,Boyolali Kota,Susu UHT,Susu Cair,Restoran/Kafe,Offline,42,8433.0,354186.0,27.6,Kemarau,Tidak,Tidak,62,25,3,3175,Tunai,4.2
2025-09-11,Selo,Keju Mozzarella,Olahan,Restoran/Kafe,Offline,43,27697.0,1190971.0,30.1,Kemarau,Tidak,Tidak,101,58,19,7780,Tunai,4.4
2025-09-11,Musuk,Susu UHT,Susu Cair,Toko Modern,Online,42,8889.0,373338.0,30.1,Kemarau,Tidak,Tidak,101,61,18,8957,Tunai,3.9
2025-09-12,Cepogo,Susu Segar,Susu Cair,Restoran/Kafe,Titip Jual,61,11852.0,722972.0,27.3,Kemarau,Tidak,Tidak,139,80,14,8095,Transfer,4.6
2025-09-12,Ampel,Keju Mozzarella,Olahan,Pasar Tradisional,Offline,19,27740.0,527060.0,27.3,Kemarau,Tidak,Tidak,47,28,13,7561,Transfer,4.2
2025-09-13,Selo,Permen Susu,Snack,Warung,Offline,30,4829.0,144870.0,27.1,Kemarau,Ya,Tidak,109,77,21,11137,QRIS,3.7
2025-09-13,Musuk,Permen Susu,Snack,Pasar Tradisional,Offline,26,5053.0,131378.0,27.1,Kemarau,Ya,Tidak,94,69,13,6207,QRIS,4.4
2025-09-13,Musuk,Susu Segar,Susu Cair,Warung,Offline,79,12178.0,962062.0,27.1,Kemarau,Ya,Tidak,143,66,19,9999,Tunai,3.6
2025-09-14,Ampel,Susu UHT,Susu Cair,Warung,Offline,30,,,25.7,Kemarau,Ya,Tidak,58,30,13,6958,Tunai,4.7
2025-09-15,Mojosongo,Es Krim,Snack,Warung,Online,72,6510.0,468720.0,28.4,Kemarau,Tidak,Ya,136,61,12,5705,Transfer,3.4
2025-09-15,Musuk,Yogurt,Olahan,Pasar Tradisional,Online,29,9655.0,279995.0,28.4,Kemarau,Tidak,Tidak,102,74,17,8152,Tunai,4.8
2025-09-15,Mojosongo,Susu Segar,Susu Cair,Toko Modern,Titip Jual,65,12078.0,785070.0,28.4,Kemarau,Tidak,Tidak,113,50,9,5513,Tunai,5.0
2025-09-15,Ampel,Permen Susu,Snack,Toko Modern,Offline,27,4794.0,129438.0,28.4,Kemarau,Tidak,Tidak,73,44,11,6892,Tunai,4.4
2025-09-15,Selo,Susu Segar,Susu Cair,Warung,Offline,74,11605.0,858770.0,28.4,Kemarau,Tidak,Tidak,105,28,19,9323,QRIS,4.9
2025-09-16,Boyolali Kota,Susu UHT,Susu Cair,Restoran/Kafe,Titip Jual,32,8446.0,270272.0,27.0,Kemarau,Tidak,Tidak,92,60,8,4107,QRIS,3.9
2025-09-16,Boyolali Kota,Susu UHT,Susu Cair,Warung,Offline,44,8578.0,377432.0,27.0,Kemarau,Tidak,Tidak,61,21,4,4146,Transfer,4.3
2025-09-16,Cepogo,Yogurt,Olahan,Pasar Tradisional,Offline,47,10527.0,494769.0,27.0,Kemarau,Tidak,Tidak,64,16,19,10139,QRIS,4.0
2025-09-16,Cepogo,Susu UHT,Susu Cair,Warung,Titip Jual,33,9046.0,298518.0,27.0,Kemarau,Tidak,Tidak,59,26,17,9353,Transfer,3.8
2025-09-17,Selo,Keju Mozzarella,Olahan,Toko Modern,Online,41,22960.0,941360.0,26.4,Kemarau,Tidak,Ya,82,39,22,9480,Tunai,5.0
2025-09-17,Boyolali Kota,Keju Mozzarella,Olahan,Warung,Offline,25,,,26.4,Kemarau,Tidak,Tidak,52,25,5,4779,Transfer,4.1
2025-09-17,Boyolali Kota,Keju Mozzarella,Olahan,Restoran/Kafe,Online,30,26040.0,781200.0,26.4,Kemarau,Tidak,Ya,60,27,6,4398,Tunai,4.3
2025-09-18,Selo,Susu UHT,Susu Cair,Pasar Tradisional,Offline,48,8727.0,418896.0,27.4,Kemarau,Tidak,Tidak,123,74,24,12291,Tunai,4.7
2025-09-18,Selo,Yogurt,Olahan,Toko Modern,Online,40,10128.0,405120.0,27.4,Kemarau,Tidak,Tidak,86,46,24,12415,Transfer,3.7
2025-09-18,Cepogo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,78,12361.0,964158.0,27.4,Kemarau,Tidak,Tidak,93,19,20,9078,Tunai,4.4
2025-09-18,Boyolali Kota,Keju Mozzarella,Olahan,Warung,Offline,27,28635.0,773145.0,27.4,Kemarau,Tidak,Tidak,50,28,6,3137,QRIS,3.8
2025-09-19,Cepogo,Susu UHT,Susu Cair,Toko Modern,Online,31,8527.0,264337.0,28.1,Kemarau,Tidak,Tidak,58,31,18,9293,Tunai,4.4
2025-09-19,Boyolali Kota,Susu UHT,Susu Cair,Warung,Offline,46,8336.0,383456.0,28.1,Kemarau,Tidak,Tidak,82,41,2,2241,QRIS,4.5
2025-09-19,Selo,Susu UHT,Susu Cair,Toko Modern,Offline,47,8445.0,396915.0,28.1,Kemarau,Tidak,Tidak,83,40,19,9256,Tunai,3.9
2025-09-19,Boyolali Kota,Yogurt,Olahan,Pasar Tradisional,Offline,31,10057.0,311767.0,28.1,Kemarau,Tidak,Tidak,91,60,3,2165,Tunai,4.8
2025-09-20,Cepogo,Yogurt,Olahan,Pasar Tradisional,Offline,54,10295.0,555930.0,27.6,Kemarau,Ya,Tidak,83,27,21,9803,Transfer,4.2
2025-09-20,Ampel,Susu UHT,Susu Cair,Pasar Tradisional,Offline,36,8667.0,312012.0,27.6,Kemarau,Ya,Tidak,62,26,13,6934,Transfer,4.4
2025-09-21,Ampel,Es Krim,Snack,Warung,Offline,50,7157.0,357850.0,26.9,Kemarau,Ya,Tidak,106,61,9,4462,QRIS,4.1
2025-09-21,Ampel,Es Krim,Snack,Warung,Offline,68,7160.0,486880.0,26.9,Kemarau,Ya,Tidak,104,36,12,7774,Transfer,3.8
2025-09-21,Cepogo,Susu Segar,Susu Cair,Toko Modern,Offline,63,11763.0,741069.0,26.9,Kemarau,Ya,Tidak,85,19,17,9168,Tunai,4.4
2025-09-21,Selo,Yogurt,Olahan,Pasar Tradisional,Offline,35,10372.0,363020.0,26.9,Kemarau,Ya,Tidak,92,59,19,10241,Tunai,3.9
2025-09-22,Cepogo,Susu UHT,Susu Cair,Warung,Offline,51,8792.0,448392.0,31.5,Kemarau,Tidak,Tidak,72,26,15,8759,QRIS,4.2
2025-09-22,Boyolali Kota,Yogurt,Olahan,Restoran/Kafe,Offline,41,10268.0,420988.0,31.5,Kemarau,Tidak,Tidak,70,33,4,3981,Tunai,4.7
2025-09-22,Cepogo,Susu UHT,Susu Cair,Warung,Offline,53,8873.0,470269.0,31.5,Kemarau,Tidak,Tidak,77,28,17,9113,Tunai,3.8
2025-09-22,Cepogo,Yogurt,Olahan,Pasar Tradisional,Offline,55,10187.0,560285.0,31.5,Kemarau,Tidak,Tidak,110,55,18,8502,Tunai,3.7
2025-09-23,Musuk,Susu Segar,Susu Cair,Warung,Titip Jual,75,11541.0,865575.0,29.4,Kemarau,Tidak,Tidak,125,52,15,8301,Tunai,3.6
2025-09-23,Ampel,Es Krim,Snack,Toko Modern,Offline,55,7370.0,405350.0,29.4,Kemarau,Tidak,Tidak,82,31,14,6907,Transfer,4.2
2025-09-23,Ampel,Susu Segar,Susu Cair,Pasar Tradisional,Offline,83,12576.0,1043808.0,29.4,Kemarau,Tidak,Tidak,154,72,9,4817,QRIS,4.5
2025-09-24,Cepogo,Yogurt,Olahan,Pasar Tradisional,Offline,49,10248.0,502152.0,29.2,Kemarau,Tidak,Tidak,116,65,21,10242,QRIS,5.0
2025-09-24,Mojosongo,Susu UHT,Susu Cair,Pasar Tradisional,Online,45,8782.0,395190.0,29.2,Kemarau,Tidak,Tidak,67,26,6,4579,QRIS,3.8
2025-09-25,Mojosongo,Keju Mozzarella,Olahan,Restoran/Kafe,Offline,35,26942.0,942970.0,27.3,Kemarau,Tidak,Tidak,111,77,11,8216,Tunai,4.3
2025-09-25,Mojosongo,Es Krim,Snack,Toko Modern,Offline,63,7402.0,466326.0,27.3,Kemarau,Tidak,Tidak,137,74,5,2478,Transfer,5.0
2025-09-25,Musuk,Susu UHT,Susu Cair,Toko Modern,Offline,46,8114.0,373244.0,27.3,Kemarau,Tidak,Tidak,93,44,19,9778,Tunai,4.7
2025-09-26,Boyolali Kota,Permen Susu,Snack,Toko Modern,Online,33,4924.0,162492.0,28.7,Kemarau,Tidak,Tidak,51,21,2,1676,Transfer,4.3
2025-09-27,Selo,Susu UHT,Susu Cair,Restoran/Kafe,Titip Jual,25,8374.0,209350.0,26.1,Kemarau,Ya,Tidak,77,57,22,10900,Tunai,4.3
2025-09-27,Musuk,Permen Susu,Snack,Warung,Online,32,5043.0,161376.0,26.1,Kemarau,Ya,Tidak,67,38,15,7098,QRIS,4.1
2025-09-27,Cepogo,Susu Segar,Susu Cair,Warung,Offline,64,11740.0,751360.0,26.1,Kemarau,Ya,Tidak,82,18,17,9012,Tunai,4.7
2025-09-28,Ampel,Susu UHT,Susu Cair,Toko Modern,Offline,37,8369.0,309653.0,28.0,Kemarau,Ya,Tidak,114,76,14,7521,QRIS,3.9
2025-09-28,Ampel,Susu Segar,Susu Cair,Warung,Offline,71,12249.0,869679.0,28.0,Kemarau,Ya,Tidak,108,40,13,6363,Transfer,4.2
2025-09-28,Cepogo,Permen Susu,Snack,Pasar Tradisional,Offline,29,4862.0,140998.0,28.0,Kemarau,Ya,Tidak,71,47,17,7141,Transfer,3.4
2025-09-28,Mojosongo,Susu Segar,Susu Cair,Warung,Offline,78,11942.0,931476.0,28.0,Kemarau,Ya,Tidak,99,23,4,3006,Tunai,4.7
2025-09-29,Cepogo,Es Krim,Snack,Warung,Online,80,7151.0,572080.0,31.1,Kemarau,Tidak,Tidak,129,50,20,9197,Tunai,4.5
2025-09-29,Boyolali Kota,Susu UHT,Susu Cair,Warung,Titip Jual,43,8389.0,360727.0,31.1,Kemarau,Tidak,Tidak,102,56,4,3546,Tunai,4.0
2025-09-30,Ampel,Yogurt,Olahan,Toko Modern,Offline,35,10147.0,355145.0,28.0,Kemarau,Tidak,Tidak,61,27,15,8868,Tunai,3.9
2025-09-30,Ampel,Susu UHT,Susu Cair,Toko Modern,Offline,37,8376.0,309912.0,28.0,Kemarau,Tidak,Tidak,91,53,13,7101,Tunai,4.3
2025-09-30,Cepogo,Keju Mozzarella,Olahan,Warung,Offline,18,28051.0,504918.0,28.0,Kemarau,Tidak,Tidak,58,42,19,9876,QRIS,4.6
2025-09-30,Boyolali Kota,Susu UHT,Susu Cair,Toko Modern,Online,41,8468.0,347188.0,28.0,Kemarau,Tidak,Tidak,95,59,2,2448,QRIS,4.0
2025-10-01,Musuk,Susu UHT,Susu Cair,Toko Modern,Offline,41,8682.0,355962.0,26.7,Kemarau,Tidak,Tidak,65,22,17,9132,Tunai,4.4
2025-10-01,Ampel,Susu Segar,Susu Cair,Warung,Offline,62,11396.0,706552.0,26.7,Kemarau,Tidak,Tidak,94,34,10,5418,QRIS,4.1
2025-10-01,Mojosongo,Susu Segar,Susu Cair,Pasar Tradisional,Offline,68,11160.0,758880.0,26.7,Kemarau,Tidak,Ya,101,35,8,5126,QRIS,4.6
2025-10-02,Musuk,Yogurt,Olahan,Restoran/Kafe,Offline,47,9300.0,437100.0,25.8,Kemarau,Tidak,Ya,62,16,17,9636,Transfer,4.4
2025-10-02,Cepogo,Susu Segar,Susu Cair,Warung,Offline,59,12330.0,727470.0,25.8,Kemarau,Tidak,Tidak,136,79,16,8046,QRIS,4.5
2025-10-02,Cepogo,Yogurt,Olahan,Pasar Tradisional,Offline,63,10582.0,666666.0,25.8,Kemarau,Tidak,Tidak,94,32,17,9103,Tunai,4.0
2025-10-02,Boyolali Kota,Susu UHT,Susu Cair,Warung,Offline,46,7904.0,363584.0,25.8,Kemarau,Tidak,Ya,88,44,5,3319,Tunai,4.4
2025-10-02,Cepogo,Yogurt,Olahan,Toko Modern,Online,75,10185.0,763875.0,25.8,Kemarau,Tidak,Tidak,137,65,20,10505,Tunai,5.0
2025-10-03,Mojosongo,Susu Segar,Susu Cair,Toko Modern,Offline,120,9840.0,1180800.0,28.4,Kemarau,Tidak,Ya,157,41,8,4900,Tunai,4.1
2025-10-03,Cepogo,Es Krim,Snack,Toko Modern,Online,56,7278.0,407568.0,28.4,Kemarau,Tidak,Tidak,93,40,17,7772,Transfer,3.7
2025-10-04,Cepogo,Susu Segar,Susu Cair,Restoran/Kafe,Offline,91,12069.0,1098279.0,29.9,Kemarau,Ya,Tidak,163,69,18,9069,QRIS,3.5
2025-10-04,Selo,Yogurt,Olahan,Restoran/Kafe,Titip Jual,53,10293.0,545529.0,29.9,Kemarau,Ya,Tidak,87,38,24,12608,Tunai,3.8
2025-10-04,Cepogo,Yogurt,Olahan,Toko Modern,Online,42,10163.0,426846.0,29.9,Kemarau,Ya,Tidak,112,67,12,5726,Tunai,4.2
2025-10-05,Mojosongo,Yogurt,Olahan,Warung,Titip Jual,44,9300.0,409200.0,28.0,Kemarau,Ya,Ya,93,49,10,5837,Transfer,3.7
2025-10-06,Mojosongo,Susu Segar,Susu Cair,Warung,Offline,67,12488.0,836696.0,26.0,Kemarau,Tidak,Tidak,122,60,9,5552,QRIS,4.6
2025-10-06,Boyolali Kota,Keju Mozzarella,Olahan,Toko Modern,Offline,25,27627.0,690675.0,26.0,Kemarau,Tidak,Tidak,87,61,5,4879,QRIS,4.4
2025-10-07,Selo,Permen Susu,Snack,Restoran/Kafe,Offline,38,4931.0,187378.0,28.7,Kemarau,Tidak,Tidak,76,43,21,10242,QRIS,3.8
